%SerialNumber: 642583-1-1
%Ax1Name: Y; Ax1Num: 1; Ax1Sign: 1; Ax1Slave: 0
%Ax2Name: X; Ax2Num: 3; Ax2Sign: 1; Ax2Slave: 0
%UserUnits: MM
%Operator: BJL; Model: PlanarHD-500-500-ES20058; AirTemp: 21.24; MatTemp: 21.39; expandCoef: 0.0; Comment: 2D Calibration Zone1
% Ax1TestLoc Ax2TestLoc Ax1CmdPos Ax2CmdPos Ax1RelErr Ax2RelErr
%
1.0	1.0	-250.000000	-250.000000	-0.000780	0.003340
2.0	1.0	-240.000000	-250.000000	-0.000800	0.003170
3.0	1.0	-230.000000	-250.000000	-0.000820	0.003000
4.0	1.0	-220.000000	-250.000000	-0.000820	0.002810
5.0	1.0	-210.000000	-250.000000	-0.000830	0.002650
6.0	1.0	-200.000000	-250.000000	-0.000830	0.002500
7.0	1.0	-190.000000	-250.000000	-0.000800	0.002370
8.0	1.0	-180.000000	-250.000000	-0.000850	0.002240
9.0	1.0	-170.000000	-250.000000	-0.000830	0.002070
10.0	1.0	-160.000000	-250.000000	-0.000800	0.001890
11.0	1.0	-150.000000	-250.000000	-0.000820	0.001720
12.0	1.0	-140.000000	-250.000000	-0.000840	0.001570
13.0	1.0	-130.000000	-250.000000	-0.000850	0.001480
14.0	1.0	-120.000000	-250.000000	-0.000870	0.001340
15.0	1.0	-110.000000	-250.000000	-0.000830	0.001200
16.0	1.0	-100.000000	-250.000000	-0.000850	0.001090
17.0	1.0	-90.000000	-250.000000	-0.000900	0.000960
18.0	1.0	-80.000000	-250.000000	-0.000880	0.000830
19.0	1.0	-70.000000	-250.000000	-0.000830	0.000700
20.0	1.0	-60.000000	-250.000000	-0.000870	0.000580
21.0	1.0	-50.000000	-250.000000	-0.000930	0.000510
22.0	1.0	-40.000000	-250.000000	-0.000880	0.000370
23.0	1.0	-30.000000	-250.000000	-0.000890	0.000280
24.0	1.0	-20.000000	-250.000000	-0.000880	0.000170
25.0	1.0	-10.000000	-250.000000	-0.000880	0.000120
26.0	1.0	0.000000	-250.000000	-0.000860	0.000080
27.0	1.0	10.000000	-250.000000	-0.000900	-0.000050
28.0	1.0	20.000000	-250.000000	-0.000960	-0.000150
29.0	1.0	30.000000	-250.000000	-0.000990	-0.000230
30.0	1.0	40.000000	-250.000000	-0.000970	-0.000370
31.0	1.0	50.000000	-250.000000	-0.001070	-0.000480
32.0	1.0	60.000000	-250.000000	-0.000990	-0.000600
33.0	1.0	70.000000	-250.000000	-0.000940	-0.000810
34.0	1.0	80.000000	-250.000000	-0.000980	-0.000990
35.0	1.0	90.000000	-250.000000	-0.001020	-0.001110
36.0	1.0	100.000000	-250.000000	-0.001100	-0.001270
1.0	2.0	-250.000000	-240.000000	-0.000670	0.003270
2.0	2.0	-240.000000	-240.000000	-0.000660	0.003090
3.0	2.0	-230.000000	-240.000000	-0.000680	0.002930
4.0	2.0	-220.000000	-240.000000	-0.000730	0.002740
5.0	2.0	-210.000000	-240.000000	-0.000740	0.002590
6.0	2.0	-200.000000	-240.000000	-0.000790	0.002450
7.0	2.0	-190.000000	-240.000000	-0.000750	0.002330
8.0	2.0	-180.000000	-240.000000	-0.000790	0.002200
9.0	2.0	-170.000000	-240.000000	-0.000750	0.002050
10.0	2.0	-160.000000	-240.000000	-0.000730	0.001900
11.0	2.0	-150.000000	-240.000000	-0.000780	0.001720
12.0	2.0	-140.000000	-240.000000	-0.000770	0.001570
13.0	2.0	-130.000000	-240.000000	-0.000780	0.001420
14.0	2.0	-120.000000	-240.000000	-0.000780	0.001280
15.0	2.0	-110.000000	-240.000000	-0.000780	0.001180
16.0	2.0	-100.000000	-240.000000	-0.000860	0.001050
17.0	2.0	-90.000000	-240.000000	-0.000910	0.000910
18.0	2.0	-80.000000	-240.000000	-0.000870	0.000810
19.0	2.0	-70.000000	-240.000000	-0.000830	0.000760
20.0	2.0	-60.000000	-240.000000	-0.000880	0.000620
21.0	2.0	-50.000000	-240.000000	-0.000960	0.000500
22.0	2.0	-40.000000	-240.000000	-0.000910	0.000370
23.0	2.0	-30.000000	-240.000000	-0.000920	0.000270
24.0	2.0	-20.000000	-240.000000	-0.000890	0.000120
25.0	2.0	-10.000000	-240.000000	-0.000870	-0.000010
26.0	2.0	0.000000	-240.000000	-0.000840	-0.000170
27.0	2.0	10.000000	-240.000000	-0.000880	-0.000270
28.0	2.0	20.000000	-240.000000	-0.000920	-0.000410
29.0	2.0	30.000000	-240.000000	-0.000960	-0.000540
30.0	2.0	40.000000	-240.000000	-0.000920	-0.000660
31.0	2.0	50.000000	-240.000000	-0.001020	-0.000780
32.0	2.0	60.000000	-240.000000	-0.000960	-0.000850
33.0	2.0	70.000000	-240.000000	-0.000910	-0.000980
34.0	2.0	80.000000	-240.000000	-0.000960	-0.001170
35.0	2.0	90.000000	-240.000000	-0.001000	-0.001270
36.0	2.0	100.000000	-240.000000	-0.001080	-0.001370
1.0	3.0	-250.000000	-230.000000	-0.000780	0.003220
2.0	3.0	-240.000000	-230.000000	-0.000760	0.003080
3.0	3.0	-230.000000	-230.000000	-0.000770	0.002940
4.0	3.0	-220.000000	-230.000000	-0.000770	0.002740
5.0	3.0	-210.000000	-230.000000	-0.000840	0.002590
6.0	3.0	-200.000000	-230.000000	-0.000840	0.002500
7.0	3.0	-190.000000	-230.000000	-0.000820	0.002400
8.0	3.0	-180.000000	-230.000000	-0.000830	0.002240
9.0	3.0	-170.000000	-230.000000	-0.000780	0.002050
10.0	3.0	-160.000000	-230.000000	-0.000780	0.001920
