% Multi-Zone 2D Accuracy Calibration Results
% System: PlanarHD-500-500-ES20058 (S/N: 642583-1-1)
% Zones processed: 2
% Grid size: 36 x 51 points
% Units: METRIC
% Ax1TestLoc Ax2TestLoc Ax1Err Ax2Err VectorErr AvgCount
-250.000000	-250.000000	0.000000	0.000000	0.000000	1
-240.000000	-250.000000	-0.020000	-0.145148	0.146520	1
-230.000000	-250.000000	-0.040000	-0.290296	0.293039	1
-220.000000	-250.000000	-0.040000	-0.455444	0.457198	1
-210.000000	-250.000000	-0.050000	-0.590593	0.592705	1
-200.000000	-250.000000	-0.050000	-0.715741	0.717485	1
-190.000000	-250.000000	-0.020000	-0.820889	0.821132	1
-180.000000	-250.000000	-0.070000	-0.926037	0.928679	1
-170.000000	-250.000000	-0.050000	-1.071185	1.072351	1
-160.000000	-250.000000	-0.020000	-1.226333	1.226496	1
-150.000000	-250.000000	-0.040000	-1.371481	1.372064	1
-140.000000	-250.000000	-0.060000	-1.496629	1.497832	1
-130.000000	-250.000000	-0.070000	-1.561778	1.563345	1
-120.000000	-250.000000	-0.090000	-1.676926	1.679339	1
-110.000000	-250.000000	-0.050000	-1.792074	1.792771	1
-100.000000	-250.000000	0.015140	-2.002044	2.002101	2
-90.000000	-250.000000	-0.044860	-2.111276	2.111752	2
-80.000000	-250.000000	-0.014860	-2.200507	2.200557	2
-70.000000	-250.000000	0.030140	-2.304738	2.304936	2
-60.000000	-250.000000	-0.029860	-2.378970	2.379157	2
-50.000000	-250.000000	-0.079860	-2.453201	2.454501	2
-40.000000	-250.000000	-0.019860	-2.537433	2.537510	2
-30.000000	-250.000000	-0.029860	-2.626664	2.626834	2
-20.000000	-250.000000	-0.024860	-2.725895	2.726009	2
-10.000000	-250.000000	-0.024860	-2.775127	2.775238	2
0.000000	-250.000000	0.010140	-2.829358	2.829376	2
10.000000	-250.000000	0.005140	-2.933590	2.933594	2
20.000000	-250.000000	-0.054860	-3.007821	3.008321	2
30.000000	-250.000000	-0.119860	-3.087052	3.089378	2
40.000000	-250.000000	-0.099860	-3.191284	3.192846	2
50.000000	-250.000000	-0.219860	-3.290515	3.297852	2
60.000000	-250.000000	-0.114860	-3.384747	3.386695	2
70.000000	-250.000000	-0.064860	-3.528978	3.529574	2
80.000000	-250.000000	-0.109860	-3.688209	3.689845	2
90.000000	-250.000000	-0.164860	-3.792441	3.796022	2
100.000000	-250.000000	-0.224860	-3.926672	3.933105	2
110.000000	-250.000000	-0.209720	-4.146475	4.151775	1
120.000000	-250.000000	-0.179720	-4.219789	4.223615	1
130.000000	-250.000000	-0.139720	-4.323104	4.325361	1
140.000000	-250.000000	-0.099720	-4.436419	4.437539	1
150.000000	-250.000000	-0.159720	-4.589733	4.592511	1
160.000000	-250.000000	-0.139720	-4.703048	4.705123	1
170.000000	-250.000000	-0.139720	-4.816363	4.818389	1
180.000000	-250.000000	-0.149720	-4.929677	4.931950	1
190.000000	-250.000000	-0.239720	-5.012992	5.018720	1
200.000000	-250.000000	-0.269720	-5.126307	5.133397	1
210.000000	-250.000000	-0.269720	-5.299621	5.306480	1
220.000000	-250.000000	-0.309720	-5.472936	5.481693	1
230.000000	-250.000000	-0.339720	-5.496251	5.506739	1
240.000000	-250.000000	-0.349720	-5.509565	5.520653	1
250.000000	-250.000000	-0.429720	-5.542880	5.559512	1
-250.000000	-240.000000	0.085148	-0.070000	0.110228	1
-240.000000	-240.000000	0.095148	-0.225148	0.244428	1
-230.000000	-240.000000	0.075148	-0.360296	0.368050	1
-220.000000	-240.000000	0.025148	-0.525444	0.526046	1
-210.000000	-240.000000	0.015148	-0.650593	0.650769	1
-200.000000	-240.000000	-0.034852	-0.765741	0.766533	1
-190.000000	-240.000000	0.005148	-0.860889	0.860904	1
-180.000000	-240.000000	-0.034852	-0.966037	0.966665	1
-170.000000	-240.000000	0.005148	-1.091185	1.091197	1
-160.000000	-240.000000	0.025148	-1.216333	1.216593	1
-150.000000	-240.000000	-0.024852	-1.371481	1.371706	1
-140.000000	-240.000000	-0.014852	-1.496629	1.496703	1
-130.000000	-240.000000	-0.024852	-1.621778	1.621968	1
-120.000000	-240.000000	-0.024852	-1.736926	1.737103	1
-110.000000	-240.000000	-0.024852	-1.812074	1.812244	1
-100.000000	-240.000000	-0.035629	-2.047044	2.047354	2
-90.000000	-240.000000	-0.095629	-2.116276	2.118435	2
-80.000000	-240.000000	-0.065629	-2.210507	2.211481	2
-70.000000	-240.000000	-0.025629	-2.274738	2.274883	2
-60.000000	-240.000000	-0.080629	-2.378970	2.380336	2
-50.000000	-240.000000	-0.155629	-2.483201	2.488073	2
-40.000000	-240.000000	-0.110629	-2.577433	2.579806	2
-30.000000	-240.000000	-0.125629	-2.656664	2.659633	2
-20.000000	-240.000000	-0.115629	-2.755895	2.758320	2
-10.000000	-240.000000	-0.100629	-2.835127	2.836912	2
0.000000	-240.000000	-0.075629	-2.934358	2.935333	2
10.000000	-240.000000	-0.115629	-3.003590	3.005814	2
20.000000	-240.000000	-0.160629	-3.112821	3.116963	2
30.000000	-240.000000	-0.200629	-3.217052	3.223302	2
40.000000	-240.000000	-0.155629	-3.311284	3.314939	2
50.000000	-240.000000	-0.260629	-3.410515	3.420459	2
60.000000	-240.000000	-0.185629	-3.479747	3.484694	2
70.000000	-240.000000	-0.130629	-3.578978	3.581361	2
80.000000	-240.000000	-0.180629	-3.718209	3.722594	2
90.000000	-240.000000	-0.225629	-3.802441	3.809129	2
100.000000	-240.000000	-0.300629	-3.896672	3.908252	2
