% Multi-Zone 2D Accuracy Calibration Results
% System: PlanarHD-500-500-ES20058 (S/N: 642583-1-1)
% Zones processed: 4
% Grid size: 51 x 51 points
% Units: METRIC
% Ax1TestLoc Ax2TestLoc Ax1Err Ax2Err VectorErr AvgCount
-250.000000	-250.000000	0.000000	0.000000	0.000000	1
-240.000000	-250.000000	-0.020000	-0.144680	0.146056	1
-230.000000	-250.000000	-0.040000	-0.289360	0.292111	1
-220.000000	-250.000000	-0.040000	-0.454040	0.455798	1
-210.000000	-250.000000	-0.050000	-0.588720	0.590839	1
-200.000000	-250.000000	-0.050000	-0.713399	0.715149	1
-190.000000	-250.000000	-0.020000	-0.818079	0.818324	1
-180.000000	-250.000000	-0.070000	-0.922759	0.925411	1
-170.000000	-250.000000	-0.050000	-1.067439	1.068610	1
-160.000000	-250.000000	-0.020000	-1.222119	1.222283	1
-150.000000	-250.000000	-0.040000	-1.366799	1.367384	1
-140.000000	-250.000000	-0.060000	-1.491479	1.492685	1
-130.000000	-250.000000	-0.070000	-1.556159	1.557732	1
-120.000000	-250.000000	-0.090000	-1.670839	1.673261	1
-110.000000	-250.000000	-0.050000	-1.785518	1.786218	1
-100.000000	-250.000000	0.021034	-1.948209	1.948323	2
-90.000000	-250.000000	-0.038966	-2.057108	2.057477	2
-80.000000	-250.000000	-0.008966	-2.146008	2.146026	2
-70.000000	-250.000000	0.036034	-2.249907	2.250196	2
-60.000000	-250.000000	-0.023966	-2.323806	2.323930	2
-50.000000	-250.000000	-0.073966	-2.397706	2.398846	2
-40.000000	-250.000000	-0.013966	-2.481605	2.481644	2
-30.000000	-250.000000	-0.023966	-2.570504	2.570616	2
-20.000000	-250.000000	-0.018966	-2.669404	2.669471	2
-10.000000	-250.000000	-0.018966	-2.718303	2.718369	2
0.000000	-250.000000	0.016034	-2.772202	2.772249	2
10.000000	-250.000000	0.011034	-2.876102	2.876123	2
20.000000	-250.000000	-0.048966	-2.950001	2.950407	2
30.000000	-250.000000	-0.113966	-3.028900	3.031044	2
40.000000	-250.000000	-0.093966	-3.132800	3.134209	2
50.000000	-250.000000	-0.213966	-3.231699	3.238774	2
60.000000	-250.000000	-0.108966	-3.325598	3.327383	2
