JobName : 643494-1-1-XWafer_YWafer
SerialNum : 643494-1-1-XWafer ; 643494-1-1-YWafer
DateTime : August 1, 2025 09:27:17 EDT
OperatorName : bmowry
LaserID : Renishaw 1 : Mirror 1
StageLabel : ALS20035-ES15925-03 ; ALS20035-ES15925-04
Calibrated : 1 ; 1
CoefficientOfThermalExpansion : 7.5 ; 7.5
ControllerVerison : Automation1 2.10.2
Iterations : 1
BiDirectional : 0
ConversionFactor : 1
BacklashDistance : 0 ; 0
CountsPerUnit : 100000 ; 100000
TestType : Accuracy2D
OpticLocation : 25.4mm above TWafer tt
Payload : 1.4kg
CalibrationFile : None
HomePositionSet : 0 ; 0
TestOrientation : Lower Axis ; Upper Axis
MotionDirection : 1 ; 1
AmplifierType : ACBrushlessLinear Rev(-) @ 7.3 Amps ; ACBrushlessLinear Rev(-) @ 7.3 Amps
MoveVelocity : 5
MoveAcceleration : 75
AxisIndex : 6 ; 5
EncoderFamily : I ; I
HomeOffset : -148.659945 ; -199.206036
HomeDirection : U ; U
GantryAxes : -1 ; -1
StageSerialNumber : 518496-01 ; 518497-01

DBase Info
DriveEncoderMultiplier : 2000 ; 2000
DriveFeedbackType : Incremental Encoder Sine Wave ; Incremental Encoder Sine Wave
StepSize : 5 ; 5
TestLength : 350 ; 350
FirmwareVersion : 2.10.2.2512

Ignored

       Position1         LaserData1       Position2         LaserData2   AirTemp   MatTemp  Pressure  Humidity
:START
    295.00000000          295.04125     70.00000000           69.88325     21.17     21.32    740.01     66.00
    300.00000000          300.04133     70.00000000           69.88113     21.17     21.32    740.01     66.00
    305.00000000          305.04138     70.00000000           69.87889     21.17     21.32    740.01     66.00
    310.00000000          310.04123     70.00000000           69.87712     21.17     21.32    740.01     66.00
    315.00000000          315.04144     70.00000000           69.87538     21.17     21.32    740.01     66.00
    320.00000000          320.04172     70.00000000           69.87405     21.17     21.32    740.01     66.00
    325.00000000          325.04211     70.00000000           69.87266     21.17     21.32    740.01     66.00
    330.00000000          330.04217     70.00000000           69.87141     21.17     21.32    740.01     66.00
    335.00000000          335.04223     70.00000000           69.87016     21.17     21.32    740.01     66.00
    340.00000000          340.04207     70.00000000           69.86881     21.17     21.32    740.01     66.00
    345.00000000          345.04165     70.00000000           69.86737     21.17     21.32    740.01     66.00
    350.00000000          350.04167     70.00000000           69.86714     21.17     21.32    740.01     66.00
      0.00000000            0.04481     75.00000000           74.97469     21.17     21.32    740.01     66.00
      5.00000000            5.04492     75.00000000           74.97381     21.17     21.32    740.01     66.00
     10.00000000           10.04517     75.00000000           74.97267     21.17     21.32    740.01     66.00
     15.00000000           15.04473     75.00000000           74.97119     21.17     21.32    740.01     66.00
     20.00000000           20.04461     75.00000000           74.96983     21.17     21.32    740.01     66.00
     25.00000000           25.04501     75.00000000           74.96794     21.17     21.32    740.01     66.00
     30.00000000           30.04482     75.00000000           74.96688     21.17     21.32    740.01     66.00
     35.00000000           35.04454     75.00000000           74.96566     21.17     21.32    740.01     66.00
     40.00000000           40.04447     75.00000000           74.96480     21.17     21.32    740.01     66.00
     45.00000000           45.04457     75.00000000           74.96377     21.17     21.32    740.01     66.00
     50.00000000           50.04466     75.00000000           74.96298     21.17     21.32    740.01     66.00
     55.00000000           55.04468     75.00000000           74.96182     21.18     21.32    740.01     66.00
     60.00000000           60.04453     75.00000000           74.96072     21.18     21.32    740.01     66.00
     65.00000000           65.04511     75.00000000           74.95909     21.18     21.32    740.01     66.00
     70.00000000           70.04525     75.00000000           74.95790     21.18     21.32    740.01     66.00
     75.00000000           75.04475     75.00000000           74.95682     21.18     21.32    740.01     66.00
     80.00000000           80.04470     75.00000000           74.95564     21.18     21.32    740.01     66.00
     85.00000000           85.04483     75.00000000           74.95428     21.18     21.32    740.01     66.00
     90.00000000           90.04500     75.00000000           74.95312     21.18     21.32    740.01     66.00
     95.00000000           95.04532     75.00000000           74.95179     21.18     21.32    740.01     66.00
    100.00000000          100.04527     75.00000000           74.95054     21.18     21.32    740.01     66.00
    105.00000000          105.04528     75.00000000           74.94913     21.18     21.32    740.01     66.00
    110.00000000          110.04523     75.00000000           74.94765     21.18     21.32    740.01     66.00
    115.00000000          115.04487     75.00000000           74.94606     21.18     21.32    740.01     66.00
    120.00000000          120.04488     75.00000000           74.94432     21.18     21.32    740.01     66.00
    125.00000000          125.04499     75.00000000           74.94186     21.18     21.32    740.01     66.00
    130.00000000          130.04505     75.00000000           74.93981     21.18     21.32    740.01     66.00
    135.00000000          135.04480     75.00000000           74.93764     21.18     21.32    740.01     66.00
    140.00000000          140.04434     75.00000000           74.93570     21.18     21.32    740.01     66.00
    145.00000000          145.04421     75.00000000           74.93353     21.18     21.32    740.01     66.00
    150.00000000          150.04415     75.00000000           74.93172     21.18     21.32    740.01     66.00
    155.00000000          155.04410     75.00000000           74.92963     21.18     21.32    740.01     66.00
    160.00000000          160.04404     75.00000000           74.92763     21.18     21.32    740.01     66.00
    165.00000000          165.04446     75.00000000           74.92530     21.18     21.32    740.01     66.00
    170.00000000          170.04426     75.00000000           74.92344     21.18     21.32    740.01     66.00
    175.00000000          175.04348     75.00000000           74.92190     21.18     21.32    740.01     66.00
    180.00000000          180.04340     75.00000000           74.92026     21.18     21.32    740.01     66.00
    185.00000000          185.04383     75.00000000           74.91894     21.18     21.32    740.01     66.00
    190.00000000          190.04379     75.00000000           74.91798     21.18     21.32    740.01     66.00
    195.00000000          195.04351     75.00000000           74.91712     21.18     21.32    740.01     66.00
    200.00000000          200.04322     75.00000000           74.91652     21.18     21.32    740.01     66.00
    205.00000000          205.04324     75.00000000           74.91566     21.18     21.32    740.01     66.00
    210.00000000          210.04295     75.00000000           74.91472     21.18     21.32    740.01     66.00
    215.00000000          215.04282     75.00000000           74.91319     21.18     21.32    740.01     66.00
    220.00000000          220.04300     75.00000000           74.91154     21.18     21.32    740.01     66.00
    225.00000000          225.04298     75.00000000           74.90975     21.18     21.32    740.01     66.00
    230.00000000          230.04288     75.00000000           74.90805     21.18     21.32    740.01     66.00
    235.00000000          235.04284     75.00000000           74.90589     21.18     21.32    740.01     66.00
    240.00000000          240.04305     75.00000000           74.90391     21.18     21.32    740.01     66.00
    245.00000000          245.04314     75.00000000           74.90142     21.18     21.32    740.01     66.00
    250.00000000          250.04339     75.00000000           74.89904     21.18     21.32    740.01     66.00
    255.00000000          255.04382     75.00000000           74.89641     21.18     21.32    740.01     66.00
    260.00000000          260.04474     75.00000000           74.89442     21.18     21.32    740.01     66.00
    265.00000000          265.04482     75.00000000           74.89289     21.18     21.32    740.01     66.00
    270.00000000          270.04436     75.00000000           74.89191     21.18     21.32    740.01     66.00
    275.00000000          275.04411     75.00000000           74.89079     21.18     21.32    740.01     66.00
    280.00000000          280.04383     75.00000000           74.88976     21.18     21.32    740.01     66.00
    285.00000000          285.04362     75.00000000           74.88819     21.18     21.32    740.01     66.00
    290.00000000          290.04361     75.00000000           74.88648     21.18     21.32    740.01     66.00
    295.00000000          295.04368     75.00000000           74.88467     21.18     21.32    740.01     66.00
    300.00000000          300.04383     75.00000000           74.88279     21.18     21.32    740.01     66.00
    305.00000000          305.04395     75.00000000           74.88074     21.18     21.32    740.01     66.00
    310.00000000          310.04386     75.00000000           74.87892     21.18     21.32    740.01     66.00
    315.00000000          315.04398     75.00000000           74.87707     21.18     21.32    740.01     66.00
    320.00000000          320.04430     75.00000000           74.87541     21.18     21.32    740.01     66.00
    325.00000000          325.04465     75.00000000           74.87401     21.18     21.32    740.01     66.00
    330.00000000          330.04470     75.00000000           74.87280     21.18     21.32    740.01     66.00
    335.00000000          335.04468     75.00000000           74.87188     21.18     21.32    740.01     66.00
    340.00000000          340.04460     75.00000000           74.87091     21.18     21.32    740.01     66.00
    345.00000000          345.04422     75.00000000           74.86981     21.18     21.32    740.01     66.00
    350.00000000          350.04421     75.00000000           74.86931     21.18     21.32    740.01     66.00
      0.00000000            0.04707     80.00000000           79.97268     21.18     21.32    740.01     66.00
      5.00000000            5.04705     80.00000000           79.97150     21.18     21.32    740.01     66.00
     10.00000000           10.04718     80.00000000           79.97043     21.18     21.32    740.01     66.00
     15.00000000           15.04685     80.00000000           79.96926     21.18     21.32    740.01     66.00
     20.00000000           20.04663     80.00000000           79.96808     21.18     21.32    740.01     66.00
     25.00000000           25.04711     80.00000000           79.96636     21.18     21.32    740.01     66.00
     30.00000000           30.04702     80.00000000           79.96545     21.18     21.32    740.01     66.00
     35.00000000           35.04653     80.00000000           79.96433     21.18     21.32    740.01     66.00
     40.00000000           40.04654     80.00000000           79.96328     21.18     21.32    740.01     66.00
     45.00000000           45.04669     80.00000000           79.96224     21.18     21.32    740.01     66.00
     50.00000000           50.04682     80.00000000           79.96148     21.18     21.32    740.01     66.00
     55.00000000           55.04677     80.00000000           79.96034     21.18     21.32    740.01     66.00
     60.00000000           60.04658     80.00000000           79.95938     21.18     21.32    740.01     66.00
     65.00000000           65.04715     80.00000000           79.95783     21.18     21.32    740.01     66.00
     70.00000000           70.04730     80.00000000           79.95685     21.18     21.32    740.01     66.00
     75.00000000           75.04687     80.00000000           79.95599     21.18     21.32    740.01     66.00
     80.00000000           80.04682     80.00000000           79.95477     21.18     21.32    740.01     66.00
     85.00000000           85.04683     80.00000000           79.95344     21.18     21.32    740.01     66.00
     90.00000000           90.04700     80.00000000           79.95229     21.18     21.32    740.01     66.00
     95.00000000           95.04739     80.00000000           79.95096     21.18     21.32    740.01     66.00
    100.00000000          100.04736     80.00000000           79.94980     21.18     21.32    740.01     66.00
    105.00000000          105.04743     80.00000000           79.94855     21.18     21.32    740.01     66.00
    110.00000000          110.04734     80.00000000           79.94722     21.18     21.32    740.01     66.00
    115.00000000          115.04694     80.00000000           79.94551     21.18     21.32    740.01     66.00
    120.00000000          120.04691     80.00000000           79.94391     21.18     21.32    740.01     66.00
    125.00000000          125.04709     80.00000000           79.94152     21.18     21.32    740.01     66.00
    130.00000000          130.04716     80.00000000           79.93958     21.18     21.32    740.01     66.00
    135.00000000          135.04692     80.00000000           79.93749     21.18     21.32    740.01     66.00
    140.00000000          140.04651     80.00000000           79.93566     21.18     21.32    740.01     66.00
    145.00000000          145.04635     80.00000000           79.93353     21.18     21.32    740.01     66.00
    150.00000000          150.04631     80.00000000           79.93180     21.18     21.32    740.01     66.00
    155.00000000          155.04625     80.00000000           79.92970     21.18     21.32    740.01     66.00
    160.00000000          160.04622     80.00000000           79.92774     21.18     21.32    740.01     66.00
    165.00000000          165.04665     80.00000000           79.92553     21.18     21.32    740.01     66.00
    170.00000000          170.04641     80.00000000           79.92364     21.18     21.32    740.01     66.00
    175.00000000          175.04554     80.00000000           79.92214     21.18     21.32    740.01     66.00
    180.00000000          180.04545     80.00000000           79.92052     21.18     21.32    740.01     66.00
    185.00000000          185.04594     80.00000000           79.91911     21.18     21.32    740.01     66.00
    190.00000000          190.04590     80.00000000           79.91836     21.18     21.32    740.01     66.00
    195.00000000          195.04565     80.00000000           79.91752     21.18     21.32    740.01     66.00
    200.00000000          200.04545     80.00000000           79.91690     21.18     21.32    740.01     66.00
    205.00000000          205.04536     80.00000000           79.91608     21.18     21.32    740.01     66.00
    210.00000000          210.04503     80.00000000           79.91530     21.18     21.32    740.01     66.00
    215.00000000          215.04489     80.00000000           79.91382     21.18     21.32    740.01     66.00
    220.00000000          220.04510     80.00000000           79.91226     21.18     21.32    740.01     66.00
    225.00000000          225.04512     80.00000000           79.91043     21.18     21.32    740.01     66.00
    230.00000000          230.04500     80.00000000           79.90874     21.18     21.32    740.01     66.00
    235.00000000          235.04501     80.00000000           79.90667     21.18     21.32    740.01     66.00
    240.00000000          240.04517     80.00000000           79.90461     21.18     21.32    740.01     66.00
    245.00000000          245.04525     80.00000000           79.90235     21.18     21.32    740.01     66.00
    250.00000000          250.04546     80.00000000           79.89999     21.18     21.32    740.01     66.00
    255.00000000          255.04592     80.00000000           79.89742     21.18     21.32    740.01     66.00
    260.00000000          260.04683     80.00000000           79.89554     21.18     21.32    740.01     66.00
    265.00000000          265.04680     80.00000000           79.89400     21.18     21.32    740.01     66.00
    270.00000000          270.04637     80.00000000           79.89307     21.18     21.32    740.01     66.00
    275.00000000          275.04622     80.00000000           79.89195     21.18     21.32    740.01     66.00
    280.00000000          280.04599     80.00000000           79.89100     21.18     21.32    740.01     66.00
    285.00000000          285.04583     80.00000000           79.88959     21.18     21.32    740.01     66.00
    290.00000000          290.04578     80.00000000           79.88823     21.18     21.32    740.01     66.00
    295.00000000          295.04583     80.00000000           79.88637     21.18     21.32    740.01     66.00
    300.00000000          300.04597     80.00000000           79.88449     21.18     21.32    740.01     66.00
    305.00000000          305.04602     80.00000000           79.88232     21.18     21.32    740.01     66.00
    310.00000000          310.04588     80.00000000           79.88041     21.18     21.32    740.01     66.00
    315.00000000          315.04611     80.00000000           79.87868     21.18     21.32    740.01     66.00
    320.00000000          320.04640     80.00000000           79.87717     21.18     21.32    740.01     66.00
    325.00000000          325.04680     80.00000000           79.87610     21.18     21.32    740.01     66.00
    330.00000000          330.04685     80.00000000           79.87500     21.18     21.32    740.01     66.00
    335.00000000          335.04681     80.00000000           79.87413     21.18     21.32    740.01     66.00
    340.00000000          340.04668     80.00000000           79.87317     21.18     21.32    740.01     66.00
    345.00000000          345.04628     80.00000000           79.87191     21.18     21.32    740.01     66.00
    350.00000000          350.04623     80.00000000           79.87090     21.18     21.32    740.01     66.00
      0.00000000            0.04965     85.00000000           84.97059     21.18     21.32    740.01     66.00
      5.00000000            5.04957     85.00000000           84.96971     21.18     21.32    740.01     66.00
     10.00000000           10.04964     85.00000000           84.96900     21.18     21.32    740.01     66.00
     15.00000000           15.04918     85.00000000           84.96781     21.18     21.32    740.01     66.00
     20.00000000           20.04903     85.00000000           84.96673     21.18     21.32    740.01     66.00
     25.00000000           25.04950     85.00000000           84.96492     21.18     21.32    740.01     66.00
     30.00000000           30.04949     85.00000000           84.96392     21.18     21.32    740.01     66.00
     35.00000000           35.04920     85.00000000           84.96287     21.18     21.32    740.01     66.00
     40.00000000           40.04923     85.00000000           84.96195     21.18     21.32    740.01     66.00
     45.00000000           45.04924     85.00000000           84.96106     21.18     21.32    740.01     66.00
     50.00000000           50.04923     85.00000000           84.96041     21.18     21.32    740.01     66.00
     55.00000000           55.04913     85.00000000           84.95946     21.18     21.32    740.01     66.00
     60.00000000           60.04896     85.00000000           84.95852     21.18     21.32    740.01     66.00
     65.00000000           65.04960     85.00000000           84.95686     21.18     21.32    740.01     66.00
     70.00000000           70.05001     85.00000000           84.95585     21.18     21.32    740.01     66.00
     75.00000000           75.04949     85.00000000           84.95501     21.18     21.32    740.01     66.00
     80.00000000           80.04942     85.00000000           84.95391     21.18     21.32    740.01     66.00
     85.00000000           85.04942     85.00000000           84.95265     21.18     21.32    740.01     66.00
     90.00000000           90.04956     85.00000000           84.95178     21.18     21.32    740.01     66.00
     95.00000000           95.04978     85.00000000           84.95068     21.18     21.32    740.01     66.00
    100.00000000          100.04974     85.00000000           84.94967     21.18     21.32    740.01     66.00
    105.00000000          105.04979     85.00000000           84.94826     21.18     21.32    740.01     66.00
    110.00000000          110.04979     85.00000000           84.94684     21.18     21.32    740.01     66.00
    115.00000000          115.04948     85.00000000           84.94527     21.18     21.32    740.01     66.00
    120.00000000          120.04948     85.00000000           84.94365     21.18     21.32    740.01     66.00
    125.00000000          125.04956     85.00000000           84.94137     21.18     21.32    740.01     66.00
    130.00000000          130.04956     85.00000000           84.93959     21.18     21.32    740.01     66.00
    135.00000000          135.04926     85.00000000           84.93766     21.18     21.32    740.01     66.00
    140.00000000          140.04883     85.00000000           84.93570     21.18     21.32    740.01     66.00
    145.00000000          145.04869     85.00000000           84.93366     21.18     21.32    740.01     66.00
    150.00000000          150.04866     85.00000000           84.93188     21.18     21.32    740.01     66.00
    155.00000000          155.04860     85.00000000           84.92977     21.18     21.32    740.01     66.00
    160.00000000          160.04861     85.00000000           84.92792     21.18     21.32    740.01     66.00
    165.00000000          165.04910     85.00000000           84.92565     21.18     21.32    740.01     66.00
    170.00000000          170.04885     85.00000000           84.92394     21.18     21.32    740.01     66.00
    175.00000000          175.04799     85.00000000           84.92255     21.18     21.32    740.01     66.00
    180.00000000          180.04793     85.00000000           84.92106     21.18     21.32    740.01     66.00
    185.00000000          185.04835     85.00000000           84.91978     21.18     21.32    740.01     66.00
    190.00000000          190.04828     85.00000000           84.91888     21.18     21.32    740.01     66.00
    195.00000000          195.04808     85.00000000           84.91823     21.18     21.32    740.01     66.00
    200.00000000          200.04780     85.00000000           84.91768     21.18     21.32    740.01     66.00
    205.00000000          205.04781     85.00000000           84.91683     21.18     21.32    740.01     66.00
    210.00000000          210.04748     85.00000000           84.91611     21.18     21.32    740.01     66.00
    215.00000000          215.04731     85.00000000           84.91471     21.18     21.32    740.01     66.00
    220.00000000          220.04752     85.00000000           84.91322     21.18     21.32    740.01     66.00
    225.00000000          225.04746     85.00000000           84.91142     21.18     21.32    740.01     66.00
    230.00000000          230.04747     85.00000000           84.90971     21.18     21.32    740.01     66.00
    235.00000000          235.04750     85.00000000           84.90776     21.18     21.32    740.01     66.00
    240.00000000          240.04768     85.00000000           84.90580     21.18     21.32    740.01     66.00
    245.00000000          245.04772     85.00000000           84.90360     21.18     21.32    740.01     66.00
    250.00000000          250.04787     85.00000000           84.90127     21.18     21.32    740.01     66.00
    255.00000000          255.04830     85.00000000           84.89875     21.18     21.32    740.01     66.00
    260.00000000          260.04919     85.00000000           84.89683     21.18     21.32    740.01     66.00
    265.00000000          265.04924     85.00000000           84.89526     21.18     21.32    740.01     66.00
    270.00000000          270.04880     85.00000000           84.89442     21.18     21.32    740.01     66.00
    275.00000000          275.04871     85.00000000           84.89341     21.18     21.32    740.01     66.00
    280.00000000          280.04846     85.00000000           84.89257     21.18     21.32    740.01     66.00
    285.00000000          285.04832     85.00000000           84.89129     21.18     21.32    740.01     66.00
    290.00000000          290.04823     85.00000000           84.88999     21.18     21.32    740.01     66.00
    295.00000000          295.04825     85.00000000           84.88801     21.18     21.32    740.01     66.00
    300.00000000          300.04841     85.00000000           84.88610     21.18     21.32    740.01     66.00
    305.00000000          305.04851     85.00000000           84.88403     21.18     21.32    740.01     66.00
    310.00000000          310.04842     85.00000000           84.88224     21.18     21.32    740.01     66.00
    315.00000000          315.04862     85.00000000           84.88054     21.18     21.32    740.01     66.00
    320.00000000          320.04894     85.00000000           84.87919     21.18     21.32    740.01     66.00
    325.00000000          325.04930     85.00000000           84.87801     21.18     21.32    740.01     66.00
    330.00000000          330.04934     85.00000000           84.87709     21.18     21.32    740.01     66.00
    335.00000000          335.04927     85.00000000           84.87632     21.18     21.32    740.01     66.00
    340.00000000          340.04910     85.00000000           84.87536     21.18     21.32    740.01     66.00
    345.00000000          345.04873     85.00000000           84.87405     21.18     21.32    740.01     66.00
    350.00000000          350.04873     85.00000000           84.87331     21.18     21.32    740.01     66.00
      0.00000000            0.05113     90.00000000           89.96872     21.18     21.32    740.01     66.00
      5.00000000            5.05101     90.00000000           89.96798     21.18     21.32    740.01     66.00
     10.00000000           10.05118     90.00000000           89.96719     21.18     21.32    740.01     66.00
     15.00000000           15.05085     90.00000000           89.96631     21.18     21.32    740.01     66.00
     20.00000000           20.05076     90.00000000           89.96514     21.18     21.32    740.01     66.00
     25.00000000           25.05128     90.00000000           89.96340     21.18     21.32    740.01     66.00
     30.00000000           30.05109     90.00000000           89.96250     21.18     21.32    740.01     66.00
     35.00000000           35.05071     90.00000000           89.96145     21.18     21.32    740.01     66.00
     40.00000000           40.05064     90.00000000           89.96074     21.18     21.32    740.01     66.00
     45.00000000           45.05064     90.00000000           89.95988     21.18     21.32    740.01     66.00
     50.00000000           50.05070     90.00000000           89.95931     21.18     21.32    740.01     66.00
     55.00000000           55.05065     90.00000000           89.95834     21.18     21.32    740.01     66.00
     60.00000000           60.05060     90.00000000           89.95736     21.18     21.32    740.01     66.00
     65.00000000           65.05129     90.00000000           89.95596     21.18     21.32    740.01     66.00
     70.00000000           70.05159     90.00000000           89.95495     21.18     21.32    740.01     66.00
     75.00000000           75.05110     90.00000000           89.95415     21.18     21.32    740.01     66.00
     80.00000000           80.05093     90.00000000           89.95315     21.18     21.32    740.01     66.00
     85.00000000           85.05078     90.00000000           89.95190     21.18     21.32    740.01     66.00
     90.00000000           90.05091     90.00000000           89.95098     21.18     21.32    740.01     66.00
     95.00000000           95.05131     90.00000000           89.94999     21.18     21.32    740.01     66.00
    100.00000000          100.05134     90.00000000           89.94896     21.18     21.32    740.01     66.00
    105.00000000          105.05150     90.00000000           89.94764     21.18     21.32    740.01     66.00
    110.00000000          110.05134     90.00000000           89.94633     21.18     21.32    740.01     66.00
    115.00000000          115.05104     90.00000000           89.94485     21.18     21.32    740.01     66.00
    120.00000000          120.05102     90.00000000           89.94325     21.18     21.32    740.01     66.00
    125.00000000          125.05109     90.00000000           89.94111     21.18     21.32    740.01     66.00
    130.00000000          130.05107     90.00000000           89.93941     21.18     21.32    740.01     66.00
    135.00000000          135.05082     90.00000000           89.93758     21.18     21.32    740.01     66.00
    140.00000000          140.05038     90.00000000           89.93582     21.18     21.32    740.01     66.00
    145.00000000          145.05034     90.00000000           89.93378     21.18     21.32    740.01     66.00
    150.00000000          150.05033     90.00000000           89.93196     21.18     21.32    740.01     66.00
    155.00000000          155.05014     90.00000000           89.92995     21.18     21.32    740.01     66.00
    160.00000000          160.05015     90.00000000           89.92821     21.18     21.32    740.01     66.00
    165.00000000          165.05065     90.00000000           89.92618     21.18     21.32    740.01     66.00
    170.00000000          170.05046     90.00000000           89.92444     21.18     21.32    740.01     66.00
    175.00000000          175.04955     90.00000000           89.92315     21.18     21.32    740.01     66.00
    180.00000000          180.04944     90.00000000           89.92172     21.18     21.32    740.01     66.00
    185.00000000          185.04985     90.00000000           89.92044     21.18     21.32    740.01     66.00
    190.00000000          190.04974     90.00000000           89.91956     21.18     21.32    740.01     66.00
    195.00000000          195.04962     90.00000000           89.91895     21.18     21.32    740.01     66.00
    200.00000000          200.04941     90.00000000           89.91844     21.18     21.32    740.01     66.00
    205.00000000          205.04947     90.00000000           89.91766     21.18     21.32    740.01     66.00
    210.00000000          210.04908     90.00000000           89.91695     21.18     21.32    740.01     66.00
    215.00000000          215.04895     90.00000000           89.91560     21.18     21.32    740.01     66.00
    220.00000000          220.04918     90.00000000           89.91426     21.18     21.32    740.01     66.00
    225.00000000          225.04901     90.00000000           89.91250     21.18     21.32    740.01     66.00
    230.00000000          230.04898     90.00000000           89.91086     21.18     21.32    740.01     66.00
    235.00000000          235.04899     90.00000000           89.90883     21.18     21.32    740.01     66.00
    240.00000000          240.04915     90.00000000           89.90690     21.18     21.32    740.01     66.00
    245.00000000          245.04927     90.00000000           89.90463     21.18     21.32    740.01     66.00
    250.00000000          250.04948     90.00000000           89.90236     21.18     21.32    740.01     66.00
    255.00000000          255.04991     90.00000000           89.89995     21.18     21.32    740.01     66.00
    260.00000000          260.05089     90.00000000           89.89812     21.18     21.32    740.01     66.00
    265.00000000          265.05095     90.00000000           89.89675     21.18     21.32    740.01     66.00
    270.00000000          270.05042     90.00000000           89.89588     21.18     21.32    740.01     66.00
    275.00000000          275.05012     90.00000000           89.89492     21.18     21.32    740.01     66.00
    280.00000000          280.04989     90.00000000           89.89409     21.18     21.32    740.01     66.00
    285.00000000          285.04978     90.00000000           89.89274     21.18     21.32    740.01     66.00
    290.00000000          290.04977     90.00000000           89.89124     21.18     21.32    740.01     66.00
    295.00000000          295.04992     90.00000000           89.88963     21.18     21.32    740.01     66.00
    300.00000000          300.05011     90.00000000           89.88794     21.18     21.32    740.01     66.00
    305.00000000          305.05026     90.00000000           89.88589     21.18     21.32    740.01     66.00
    310.00000000          310.05012     90.00000000           89.88403     21.18     21.32    740.01     66.00
    315.00000000          315.05020     90.00000000           89.88235     21.18     21.32    740.01     66.00
    320.00000000          320.05045     90.00000000           89.88103     21.18     21.32    740.01     66.00
    325.00000000          325.05076     90.00000000           89.87995     21.18     21.32    740.01     66.00
    330.00000000          330.05089     90.00000000           89.87902     21.18     21.32    740.01     66.00
    335.00000000          335.05085     90.00000000           89.87843     21.18     21.32    740.01     66.00
    340.00000000          340.05077     90.00000000           89.87778     21.18     21.32    740.01     66.00
    345.00000000          345.05037     90.00000000           89.87653     21.18     21.32    740.01     66.00
    350.00000000          350.05036     90.00000000           89.87559     21.18     21.32    740.01     66.00
      0.00000000            0.05377     95.00000000           94.96709     21.18     21.32    740.01     66.00
      5.00000000            5.05378     95.00000000           94.96639     21.18     21.32    740.01     66.00
     10.00000000           10.05389     95.00000000           94.96555     21.18     21.32    740.01     66.00
     15.00000000           15.05356     95.00000000           94.96466     21.18     21.32    740.01     66.00
     20.00000000           20.05339     95.00000000           94.96371     21.18     21.32    740.01     66.00
     25.00000000           25.05391     95.00000000           94.96187     21.18     21.32    740.01     66.00
     30.00000000           30.05375     95.00000000           94.96121     21.18     21.32    740.01     66.00
     35.00000000           35.05332     95.00000000           94.96023     21.18     21.32    740.01     66.00
     40.00000000           40.05329     95.00000000           94.95947     21.18     21.32    740.01     66.00
     45.00000000           45.05334     95.00000000           94.95870     21.18     21.32    740.01     66.00
     50.00000000           50.05343     95.00000000           94.95811     21.18     21.32    740.01     66.00
     55.00000000           55.05335     95.00000000           94.95718     21.18     21.32    740.01     66.00
     60.00000000           60.05323     95.00000000           94.95633     21.18     21.32    740.01     66.00
     65.00000000           65.05388     95.00000000           94.95505     21.18     21.32    740.01     66.00
     70.00000000           70.05420     95.00000000           94.95412     21.18     21.32    740.01     66.00
     75.00000000           75.05378     95.00000000           94.95334     21.18     21.32    740.01     66.00
     80.00000000           80.05360     95.00000000           94.95242     21.18     21.32    740.01     66.00
     85.00000000           85.05349     95.00000000           94.95134     21.18     21.32    740.01     66.00
     90.00000000           90.05366     95.00000000           94.95054     21.18     21.32    740.01     66.00
     95.00000000           95.05398     95.00000000           94.94958     21.18     21.32    740.01     66.00
    100.00000000          100.05396     95.00000000           94.94858     21.18     21.32    740.01     66.00
    105.00000000          105.05395     95.00000000           94.94715     21.18     21.32    740.01     66.00
    110.00000000          110.05383     95.00000000           94.94597     21.18     21.32    740.01     66.00
    115.00000000          115.05360     95.00000000           94.94452     21.18     21.32    740.01     66.00
    120.00000000          120.05367     95.00000000           94.94319     21.18     21.32    740.01     66.00
    125.00000000          125.05383     95.00000000           94.94101     21.18     21.32    740.01     66.00
    130.00000000          130.05383     95.00000000           94.93936     21.18     21.32    740.01     66.00
    135.00000000          135.05343     95.00000000           94.93749     21.18     21.32    740.01     66.00
    140.00000000          140.05282     95.00000000           94.93582     21.18     21.32    740.01     66.00
    145.00000000          145.05276     95.00000000           94.93377     21.18     21.32    740.01     66.00
    150.00000000          150.05276     95.00000000           94.93213     21.18     21.32    740.01     66.00
    155.00000000          155.05267     95.00000000           94.93028     21.18     21.32    740.01     66.00
    160.00000000          160.05276     95.00000000           94.92852     21.18     21.32    740.01     66.00
    165.00000000          165.05334     95.00000000           94.92648     21.18     21.32    740.01     66.00
    170.00000000          170.05323     95.00000000           94.92468     21.18     21.32    740.01     66.00
    175.00000000          175.05214     95.00000000           94.92341     21.18     21.32    740.01     66.00
    180.00000000          180.05193     95.00000000           94.92212     21.18     21.32    740.01     66.00
    185.00000000          185.05221     95.00000000           94.92080     21.18     21.32    740.01     66.00
    190.00000000          190.05213     95.00000000           94.91995     21.18     21.32    740.01     66.00
    195.00000000          195.05204     95.00000000           94.91942     21.18     21.32    740.01     66.00
    200.00000000          200.05205     95.00000000           94.91907     21.18     21.32    740.01     66.00
    205.00000000          205.05221     95.00000000           94.91838     21.18     21.32    740.01     66.00
    210.00000000          210.05193     95.00000000           94.91764     21.18     21.32    740.01     66.00
    215.00000000          215.05178     95.00000000           94.91634     21.18     21.32    740.01     66.00
