30.0000, -230.0000, -1.1168, -1.7933
40.0000, -230.0000, -1.0668, -1.8882
50.0000, -230.0000, -1.1518, -1.9931
60.0000, -230.0000, -1.0618, -2.1031
70.0000, -230.0000, -1.0118, -2.2330
80.0000, -230.0000, -1.0868, -2.3580
90.0000, -230.0000, -1.1418, -2.4679
100.0000, -230.0000, -1.2018, -2.6179
110.0000, -230.0000, -1.1523, -2.7944
120.0000, -230.0000, -1.0823, -2.9236
130.0000, -230.0000, -1.0823, -3.0827
140.0000, -230.0000, -1.0623, -3.1519
150.0000, -230.0000, -1.1023, -3.2911
160.0000, -230.0000, -1.1023, -3.4302
170.0000, -230.0000, -1.1423, -3.5794
180.0000, -230.0000, -1.1923, -3.7285
190.0000, -230.0000, -1.2123, -3.8677
200.0000, -230.0000, -1.2523, -3.9869
210.0000, -230.0000, -1.2923, -4.1960
220.0000, -230.0000, -1.2823, -4.3752
230.0000, -230.0000, -1.2823, -4.4344
240.0000, -230.0000, -1.3323, -4.4535
250.0000, -230.0000, -1.4523, -4.5027
-250.0000, -220.0000, -0.8205, 1.8048
-240.0000, -220.0000, -0.8205, 1.7241
-230.0000, -220.0000, -0.8605, 1.5634
-220.0000, -220.0000, -0.8705, 1.4227
-210.0000, -220.0000, -0.9005, 1.2619
-200.0000, -220.0000, -0.9005, 1.1212
-190.0000, -220.0000, -0.8805, 0.9605
-180.0000, -220.0000, -0.9405, 0.8298
-170.0000, -220.0000, -0.9105, 0.6691
-160.0000, -220.0000, -0.8705, 0.5483
-150.0000, -220.0000, -0.9005, 0.4276
-140.0000, -220.0000, -0.9405, 0.2869
-130.0000, -220.0000, -0.9805, 0.1562
-120.0000, -220.0000, -1.0205, 0.0054
-110.0000, -220.0000, -0.9805, -0.1353
-100.0000, -220.0000, -0.9668, -0.2740
-90.0000, -220.0000, -1.0068, -0.3690
-80.0000, -220.0000, -0.9918, -0.5539
-70.0000, -220.0000, -0.9668, -0.6688
-60.0000, -220.0000, -1.0418, -0.7838
-50.0000, -220.0000, -1.0918, -0.8837
-40.0000, -220.0000, -1.0468, -1.0237
-30.0000, -220.0000, -1.0418, -1.1436
-20.0000, -220.0000, -1.0368, -1.2185
-10.0000, -220.0000, -1.0268, -1.3085
0.0000, -220.0000, -1.0168, -1.4134
10.0000, -220.0000, -1.0768, -1.5334
20.0000, -220.0000, -1.1118, -1.6333
30.0000, -220.0000, -1.1468, -1.7533
40.0000, -220.0000, -1.1068, -1.8532
50.0000, -220.0000, -1.1968, -1.9381
60.0000, -220.0000, -1.1218, -2.0331
70.0000, -220.0000, -1.1118, -2.1530
80.0000, -220.0000, -1.1718, -2.2930
90.0000, -220.0000, -1.2118, -2.4129
100.0000, -220.0000, -1.2918, -2.5179
110.0000, -220.0000, -1.2931, -2.7444
120.0000, -220.0000, -1.2731, -2.8636
130.0000, -220.0000, -1.2631, -2.9727
140.0000, -220.0000, -1.2531, -3.1719
150.0000, -220.0000, -1.2831, -3.2911
160.0000, -220.0000, -1.2731, -3.4202
170.0000, -220.0000, -1.2831, -3.5594
180.0000, -220.0000, -1.3131, -3.6885
190.0000, -220.0000, -1.3431, -3.8477
200.0000, -220.0000, -1.3731, -3.9769
210.0000, -220.0000, -1.3831, -4.1060
220.0000, -220.0000, -1.3931, -4.2452
230.0000, -220.0000, -1.4231, -4.2944
240.0000, -220.0000, -1.4331, -4.3535
250.0000, -220.0000, -1.5231, -4.4227
-250.0000, -210.0000, -0.9698, 1.8348
-240.0000, -210.0000, -0.9598, 1.6641
-230.0000, -210.0000, -0.9698, 1.5534
-220.0000, -210.0000, -0.9698, 1.3627
-210.0000, -210.0000, -0.9598, 1.2119
-200.0000, -210.0000, -0.9298, 1.0912
-190.0000, -210.0000, -0.9298, 1.0005
-180.0000, -210.0000, -0.9998, 0.8898
-170.0000, -210.0000, -0.9598, 0.6991
-160.0000, -210.0000, -0.9198, 0.5783
-150.0000, -210.0000, -0.9598, 0.4076
-140.0000, -210.0000, -0.9798, 0.2669
-130.0000, -210.0000, -1.0198, 0.1562
-120.0000, -210.0000, -1.0098, 0.0354
-110.0000, -210.0000, -0.9898, -0.1153
-100.0000, -210.0000, -0.9369, -0.3090
-90.0000, -210.0000, -0.9869, -0.4190
-80.0000, -210.0000, -0.9869, -0.5289
-70.0000, -210.0000, -0.9819, -0.6488
-60.0000, -210.0000, -1.0519, -0.7388
-50.0000, -210.0000, -1.0919, -0.8737
-40.0000, -210.0000, -1.0519, -1.0137
-30.0000, -210.0000, -1.0819, -1.1236
-20.0000, -210.0000, -1.0969, -1.2135
-10.0000, -210.0000, -1.0869, -1.3285
0.0000, -210.0000, -1.0669, -1.4384
10.0000, -210.0000, -1.1019, -1.5384
20.0000, -210.0000, -1.1519, -1.6483
30.0000, -210.0000, -1.1919, -1.7883
40.0000, -210.0000, -1.1469, -1.8782
50.0000, -210.0000, -1.2269, -1.9881
60.0000, -210.0000, -1.1269, -2.0931
70.0000, -210.0000, -1.0969, -2.2180
80.0000, -210.0000, -1.1719, -2.3380
90.0000, -210.0000, -1.2069, -2.4329
100.0000, -210.0000, -1.2869, -2.5729
110.0000, -210.0000, -1.2640, -2.7644
120.0000, -210.0000, -1.2340, -2.8236
130.0000, -210.0000, -1.2440, -2.9427
140.0000, -210.0000, -1.2240, -3.1019
150.0000, -210.0000, -1.2340, -3.2411
160.0000, -210.0000, -1.2340, -3.3502
170.0000, -210.0000, -1.2540, -3.4994
180.0000, -210.0000, -1.3040, -3.6685
190.0000, -210.0000, -1.3240, -3.7977
200.0000, -210.0000, -1.3540, -3.9269
210.0000, -210.0000, -1.3640, -4.0860
220.0000, -210.0000, -1.3940, -4.2452
230.0000, -210.0000, -1.4140, -4.2944
240.0000, -210.0000, -1.4340, -4.3435
250.0000, -210.0000, -1.5040, -4.3827
-250.0000, -200.0000, -0.8791, 1.8748
-240.0000, -200.0000, -0.8891, 1.7041
-230.0000, -200.0000, -0.8691, 1.5134
-220.0000, -200.0000, -0.9091, 1.3627
-210.0000, -200.0000, -0.9391, 1.2019
-200.0000, -200.0000, -0.9291, 1.0512
-190.0000, -200.0000, -0.8891, 0.9205
-180.0000, -200.0000, -0.9491, 0.8498
-170.0000, -200.0000, -0.8991, 0.6991
-160.0000, -200.0000, -0.8591, 0.5283
-150.0000, -200.0000, -0.8991, 0.3576
-140.0000, -200.0000, -0.9291, 0.1769
-130.0000, -200.0000, -0.9491, 0.0662
-120.0000, -200.0000, -0.9491, -0.0646
-110.0000, -200.0000, -0.9291, -0.1753
-100.0000, -200.0000, -1.0019, -0.3590
-90.0000, -200.0000, -1.0319, -0.4390
-80.0000, -200.0000, -1.0569, -0.5639
-70.0000, -200.0000, -1.0269, -0.6388
-60.0000, -200.0000, -1.0869, -0.7388
-50.0000, -200.0000, -1.1519, -0.8887
-40.0000, -200.0000, -1.1169, -0.9987
-30.0000, -200.0000, -1.1119, -1.1336
-20.0000, -200.0000, -1.0869, -1.2335
-10.0000, -200.0000, -1.0919, -1.3485
0.0000, -200.0000, -1.0919, -1.4634
10.0000, -200.0000, -1.1119, -1.5534
20.0000, -200.0000, -1.1419, -1.6383
30.0000, -200.0000, -1.1519, -1.7733
40.0000, -200.0000, -1.1369, -1.9032
50.0000, -200.0000, -1.2019, -2.0181
60.0000, -200.0000, -1.1019, -2.1331
70.0000, -200.0000, -1.0569, -2.2830
80.0000, -200.0000, -1.1419, -2.3780
90.0000, -200.0000, -1.1969, -2.4979
100.0000, -200.0000, -1.2819, -2.6829
110.0000, -200.0000, -1.2748, -2.7544
120.0000, -200.0000, -1.1648, -2.9036
130.0000, -200.0000, -1.2448, -3.0127
140.0000, -200.0000, -1.2248, -3.1219
150.0000, -200.0000, -1.2548, -3.2911
160.0000, -200.0000, -1.2248, -3.4302
170.0000, -200.0000, -1.2448, -3.5794
180.0000, -200.0000, -1.2648, -3.7485
190.0000, -200.0000, -1.2948, -3.8877
200.0000, -200.0000, -1.3148, -4.0569
210.0000, -200.0000, -1.3248, -4.2760
220.0000, -200.0000, -1.3348, -4.4552
230.0000, -200.0000, -1.3748, -4.5444
240.0000, -200.0000, -1.4048, -4.5835
250.0000, -200.0000, -1.5148, -4.6027
-250.0000, -190.0000, -0.8383, 1.8848
-240.0000, -190.0000, -0.8883, 1.6941
-230.0000, -190.0000, -0.8583, 1.5234
-220.0000, -190.0000, -0.8783, 1.3527
-210.0000, -190.0000, -0.9083, 1.2419
-200.0000, -190.0000, -0.9183, 1.1512
-190.0000, -190.0000, -0.8883, 0.9705
-180.0000, -190.0000, -0.9383, 0.7898
-170.0000, -190.0000, -0.9083, 0.6491
-160.0000, -190.0000, -0.8383, 0.5583
-150.0000, -190.0000, -0.8783, 0.4176
-140.0000, -190.0000, -0.8883, 0.2769
-130.0000, -190.0000, -0.9283, 0.1562
-120.0000, -190.0000, -0.9583, 0.0254
-110.0000, -190.0000, -0.9283, -0.0453
-100.0000, -190.0000, -0.9320, -0.3040
-90.0000, -190.0000, -1.0170, -0.4040
-80.0000, -190.0000, -1.0220, -0.5139
-70.0000, -190.0000, -0.9820, -0.6338
-60.0000, -190.0000, -1.0420, -0.7188
-50.0000, -190.0000, -1.1020, -0.8487
-40.0000, -190.0000, -1.0770, -0.9287
-30.0000, -190.0000, -1.1170, -1.0786
-20.0000, -190.0000, -1.0820, -1.1985
-10.0000, -190.0000, -1.0720, -1.3685
0.0000, -190.0000, -1.0520, -1.5034
10.0000, -190.0000, -1.0820, -1.6084
20.0000, -190.0000, -1.1170, -1.7233
30.0000, -190.0000, -1.1220, -1.8533
40.0000, -190.0000, -1.0970, -1.9632
50.0000, -190.0000, -1.1820, -2.0531
60.0000, -190.0000, -1.0720, -2.2031
70.0000, -190.0000, -1.0120, -2.3330
80.0000, -190.0000, -1.0920, -2.4730
90.0000, -190.0000, -1.1520, -2.5879
100.0000, -190.0000, -1.2170, -2.6679
110.0000, -190.0000, -1.1356, -2.8644
120.0000, -190.0000, -1.0856, -2.9636
130.0000, -190.0000, -1.1156, -3.1127
140.0000, -190.0000, -1.1456, -3.2219
150.0000, -190.0000, -1.1756, -3.3611
160.0000, -190.0000, -1.1556, -3.5002
170.0000, -190.0000, -1.2056, -3.6394
180.0000, -190.0000, -1.2656, -3.7785
190.0000, -190.0000, -1.2756, -3.9177
200.0000, -190.0000, -1.3156, -4.0569
210.0000, -190.0000, -1.3256, -4.2460
220.0000, -190.0000, -1.3356, -4.4152
230.0000, -190.0000, -1.3856, -4.4844
240.0000, -190.0000, -1.4456, -4.5135
250.0000, -190.0000, -1.5256, -4.5727
-250.0000, -180.0000, -0.8276, 1.8648
-240.0000, -180.0000, -0.8376, 1.7141
-230.0000, -180.0000, -0.8276, 1.5334
-220.0000, -180.0000, -0.8376, 1.3527
-210.0000, -180.0000, -0.8676, 1.2219
-200.0000, -180.0000, -0.8776, 1.1012
-190.0000, -180.0000, -0.8476, 1.0105
-180.0000, -180.0000, -0.9176, 0.8798
-170.0000, -180.0000, -0.8776, 0.6991
-160.0000, -180.0000, -0.8476, 0.5283
-150.0000, -180.0000, -0.8676, 0.3776
-140.0000, -180.0000, -0.8776, 0.1969
-130.0000, -180.0000, -0.9176, 0.0462
-120.0000, -180.0000, -0.9576, -0.0446
-110.0000, -180.0000, -0.9276, -0.1353
-100.0000, -180.0000, -0.9170, -0.3340
-90.0000, -180.0000, -0.9770, -0.4390
-80.0000, -180.0000, -0.9620, -0.5289
-70.0000, -180.0000, -0.9270, -0.6088
-60.0000, -180.0000, -0.9720, -0.7288
-50.0000, -180.0000, -1.0420, -0.8737
-40.0000, -180.0000, -1.0320, -0.9937
-30.0000, -180.0000, -1.0570, -1.0986
-20.0000, -180.0000, -1.0570, -1.1935
-10.0000, -180.0000, -1.0520, -1.3235
0.0000, -180.0000, -1.0620, -1.4284
10.0000, -180.0000, -1.1120, -1.4884
20.0000, -180.0000, -1.1270, -1.5933
30.0000, -180.0000, -1.1770, -1.6833
40.0000, -180.0000, -1.1370, -1.7932
50.0000, -180.0000, -1.2220, -1.8831
60.0000, -180.0000, -1.1120, -2.0531
70.0000, -180.0000, -1.0620, -2.2180
80.0000, -180.0000, -1.1370, -2.3680
90.0000, -180.0000, -1.1920, -2.5029
100.0000, -180.0000, -1.2570, -2.6129
110.0000, -180.0000, -1.2665, -2.8344
120.0000, -180.0000, -1.2065, -2.9436
130.0000, -180.0000, -1.1865, -3.0727
140.0000, -180.0000, -1.1965, -3.2319
150.0000, -180.0000, -1.2165, -3.3311
160.0000, -180.0000, -1.1465, -3.4602
170.0000, -180.0000, -1.1165, -3.5894
180.0000, -180.0000, -1.1865, -3.7485
190.0000, -180.0000, -1.1665, -3.8677
200.0000, -180.0000, -1.2565, -4.0069
210.0000, -180.0000, -1.2965, -4.1960
220.0000, -180.0000, -1.3165, -4.3752
230.0000, -180.0000, -1.4565, -4.4544
240.0000, -180.0000, -1.4765, -4.4935
250.0000, -180.0000, -1.5665, -4.5227
-250.0000, -170.0000, -0.7969, 1.9448
-240.0000, -170.0000, -0.8069, 1.7341
-230.0000, -170.0000, -0.8169, 1.5734
-220.0000, -170.0000, -0.8269, 1.4827
-210.0000, -170.0000, -0.8369, 1.3319
-200.0000, -170.0000, -0.8469, 1.1312
-190.0000, -170.0000, -0.8169, 1.0005
-180.0000, -170.0000, -0.8869, 0.8698
-170.0000, -170.0000, -0.8669, 0.7291
-160.0000, -170.0000, -0.8069, 0.5883
-150.0000, -170.0000, -0.7869, 0.4376
-140.0000, -170.0000, -0.8169, 0.2669
-130.0000, -170.0000, -0.8669, 0.1162
-120.0000, -170.0000, -0.9069, 0.0054
-110.0000, -170.0000, -0.8969, -0.1253
-100.0000, -170.0000, -0.9271, -0.3240
-90.0000, -170.0000, -0.9971, -0.3940
-80.0000, -170.0000, -0.9821, -0.5089
-70.0000, -170.0000, -0.9221, -0.6288
-60.0000, -170.0000, -0.9671, -0.7188
-50.0000, -170.0000, -1.0521, -0.8387
-40.0000, -170.0000, -1.0321, -0.9737
-30.0000, -170.0000, -1.0521, -1.0836
-20.0000, -170.0000, -1.0271, -1.1985
-10.0000, -170.0000, -1.0121, -1.3085
0.0000, -170.0000, -1.0371, -1.4134
10.0000, -170.0000, -1.0821, -1.4884
20.0000, -170.0000, -1.0871, -1.6033
30.0000, -170.0000, -1.1071, -1.7083
40.0000, -170.0000, -1.0571, -1.8532
50.0000, -170.0000, -1.1471, -1.9631
60.0000, -170.0000, -1.0371, -2.0581
70.0000, -170.0000, -1.0021, -2.1230
80.0000, -170.0000, -1.0921, -2.2330
90.0000, -170.0000, -1.1271, -2.3029
100.0000, -170.0000, -1.1921, -2.4429
110.0000, -170.0000, -1.1073, -2.6944
120.0000, -170.0000, -1.0573, -2.8136
130.0000, -170.0000, -1.1473, -2.9627
140.0000, -170.0000, -1.1573, -3.0919
150.0000, -170.0000, -1.2373, -3.3011
160.0000, -170.0000, -1.1973, -3.4502
170.0000, -170.0000, -1.1673, -3.5894
180.0000, -170.0000, -1.1973, -3.7185
190.0000, -170.0000, -1.2273, -3.8377
200.0000, -170.0000, -1.2473, -3.9569
210.0000, -170.0000, -1.2673, -4.1260
220.0000, -170.0000, -1.2873, -4.2952
230.0000, -170.0000, -1.3373, -4.3744
240.0000, -170.0000, -1.4173, -4.4335
250.0000, -170.0000, -1.5373, -4.4827
-250.0000, -160.0000, -0.6962, 1.9348
-240.0000, -160.0000, -0.6962, 1.7741
-230.0000, -160.0000, -0.7362, 1.6134
-220.0000, -160.0000, -0.7562, 1.4327
-210.0000, -160.0000, -0.7762, 1.2819
-200.0000, -160.0000, -0.7762, 1.2012
-190.0000, -160.0000, -0.7462, 1.0905
-180.0000, -160.0000, -0.8362, 0.9598
-170.0000, -160.0000, -0.7862, 0.8091
-160.0000, -160.0000, -0.7262, 0.6583
-150.0000, -160.0000, -0.7762, 0.4876
-140.0000, -160.0000, -0.8062, 0.3069
-130.0000, -160.0000, -0.8762, 0.1862
-120.0000, -160.0000, -0.9262, 0.0654
-110.0000, -160.0000, -0.9162, -0.0353
-100.0000, -160.0000, -0.9272, -0.2490
-90.0000, -160.0000, -0.9922, -0.3490
-80.0000, -160.0000, -0.9772, -0.4689
-70.0000, -160.0000, -0.9172, -0.5888
-60.0000, -160.0000, -0.9822, -0.6838
-50.0000, -160.0000, -1.0322, -0.7987
-40.0000, -160.0000, -0.9922, -0.9237
-30.0000, -160.0000, -1.0072, -0.9986
-20.0000, -160.0000, -0.9572, -1.1085
-10.0000, -160.0000, -0.9572, -1.2185
0.0000, -160.0000, -0.9872, -1.3434
10.0000, -160.0000, -1.0572, -1.4784
20.0000, -160.0000, -1.0822, -1.5983
30.0000, -160.0000, -1.1022, -1.6983
40.0000, -160.0000, -1.0372, -1.8182
50.0000, -160.0000, -1.1172, -1.9281
60.0000, -160.0000, -1.0322, -2.0481
70.0000, -160.0000, -1.0022, -2.1380
80.0000, -160.0000, -1.0922, -2.2130
90.0000, -160.0000, -1.1472, -2.3879
100.0000, -160.0000, -1.2272, -2.4979
110.0000, -160.0000, -1.2282, -2.6544
120.0000, -160.0000, -1.1782, -2.8036
130.0000, -160.0000, -1.1882, -2.9827
140.0000, -160.0000, -1.1682, -3.0819
150.0000, -160.0000, -1.1982, -3.1911
160.0000, -160.0000, -1.1882, -3.3202
170.0000, -160.0000, -1.1682, -3.4794
180.0000, -160.0000, -1.1982, -3.6385
190.0000, -160.0000, -1.2182, -3.7677
200.0000, -160.0000, -1.2882, -3.9169
210.0000, -160.0000, -1.3282, -4.1060
220.0000, -160.0000, -1.3582, -4.2552
230.0000, -160.0000, -1.3782, -4.3244
240.0000, -160.0000, -1.4182, -4.3535
250.0000, -160.0000, -1.5382, -4.4227
-250.0000, -150.0000, -0.7254, 1.9148
-240.0000, -150.0000, -0.7154, 1.7541
-230.0000, -150.0000, -0.7354, 1.5934
-220.0000, -150.0000, -0.7754, 1.4127
-210.0000, -150.0000, -0.7754, 1.2619
-200.0000, -150.0000, -0.7554, 1.1012
-190.0000, -150.0000, -0.7054, 0.9505
-180.0000, -150.0000, -0.7954, 0.8098
-170.0000, -150.0000, -0.7854, 0.6591
-160.0000, -150.0000, -0.7254, 0.5083
-150.0000, -150.0000, -0.7354, 0.3576
-140.0000, -150.0000, -0.7554, 0.1869
-130.0000, -150.0000, -0.7954, 0.0462
-120.0000, -150.0000, -0.8454, -0.0646
-110.0000, -150.0000, -0.8454, -0.1353
-100.0000, -150.0000, -0.8922, -0.2990
-90.0000, -150.0000, -0.9222, -0.3790
-80.0000, -150.0000, -0.8972, -0.4789
-70.0000, -150.0000, -0.8572, -0.5888
-60.0000, -150.0000, -0.9472, -0.7188
-50.0000, -150.0000, -1.0222, -0.8587
-40.0000, -150.0000, -0.9672, -0.9737
-30.0000, -150.0000, -0.9972, -1.0886
-20.0000, -150.0000, -0.9822, -1.1635
-10.0000, -150.0000, -0.9822, -1.2535
0.0000, -150.0000, -0.9572, -1.3734
10.0000, -150.0000, -0.9972, -1.4534
20.0000, -150.0000, -1.0472, -1.5833
30.0000, -150.0000, -1.0822, -1.6783
40.0000, -150.0000, -1.0322, -1.7782
50.0000, -150.0000, -1.1322, -1.8981
60.0000, -150.0000, -1.0272, -2.0431
70.0000, -150.0000, -0.9972, -2.1880
80.0000, -150.0000, -1.0622, -2.3280
90.0000, -150.0000, -1.1072, -2.4529
100.0000, -150.0000, -1.1772, -2.5529
110.0000, -150.0000, -1.1390, -2.6744
120.0000, -150.0000, -1.1190, -2.8236
130.0000, -150.0000, -1.1390, -2.9527
140.0000, -150.0000, -1.1290, -3.1419
150.0000, -150.0000, -1.1890, -3.2711
160.0000, -150.0000, -1.1990, -3.4102
170.0000, -150.0000, -1.2390, -3.5394
180.0000, -150.0000, -1.2790, -3.6785
190.0000, -150.0000, -1.2890, -3.7977
200.0000, -150.0000, -1.2790, -3.9369
210.0000, -150.0000, -1.2890, -4.1360
220.0000, -150.0000, -1.3190, -4.3052
230.0000, -150.0000, -1.3190, -4.3744
240.0000, -150.0000, -1.3690, -4.4035
250.0000, -150.0000, -1.4890, -4.4627
-250.0000, -140.0000, -0.6947, 1.8448
-240.0000, -140.0000, -0.6847, 1.6941
-230.0000, -140.0000, -0.6747, 1.5434
-220.0000, -140.0000, -0.6847, 1.3427
-210.0000, -140.0000, -0.6847, 1.1919
-200.0000, -140.0000, -0.7247, 1.0712
-190.0000, -140.0000, -0.7347, 0.9805
-180.0000, -140.0000, -0.8047, 0.8598
-170.0000, -140.0000, -0.8047, 0.7491
-160.0000, -140.0000, -0.7547, 0.5883
-150.0000, -140.0000, -0.7747, 0.4276
-140.0000, -140.0000, -0.7947, 0.3269
-130.0000, -140.0000, -0.8347, 0.1162
-120.0000, -140.0000, -0.8647, -0.0346
-110.0000, -140.0000, -0.8247, -0.1253
-100.0000, -140.0000, -0.8423, -0.2590
-90.0000, -140.0000, -0.8973, -0.3490
-80.0000, -140.0000, -0.8673, -0.4439
-70.0000, -140.0000, -0.8423, -0.5188
-60.0000, -140.0000, -0.9173, -0.6838
-50.0000, -140.0000, -0.9973, -0.8187
-40.0000, -140.0000, -0.9323, -0.9437
-30.0000, -140.0000, -0.9473, -1.0536
-20.0000, -140.0000, -0.9173, -1.1735
-10.0000, -140.0000, -0.9273, -1.2835
0.0000, -140.0000, -0.9423, -1.3984
10.0000, -140.0000, -0.9873, -1.4684
20.0000, -140.0000, -1.0173, -1.5533
30.0000, -140.0000, -1.0523, -1.6483
40.0000, -140.0000, -1.0223, -1.7582
50.0000, -140.0000, -1.1223, -1.8681
60.0000, -140.0000, -1.0173, -2.0131
70.0000, -140.0000, -0.9623, -2.1430
80.0000, -140.0000, -1.0173, -2.2630
